"Data","Último","Abertura","Máxima","Mínima","Vol.","Var%"
"30.11.2016","4,2322","4,2461","4,3194","4,2039","","-0,31%"
"29.11.2016","4,2454","4,2032","4,2687","4,1994","","0,99%"
"28.11.2016","4,2038","4,2681","4,2894","4,1974","","-1,55%"
"25.11.2016","4,2698","4,2233","4,3221","4,2142","","1,10%"
"24.11.2016","4,2233","4,2229","4,2927","4,2195","","0,03%"
"23.11.2016","4,2222","4,1684","4,2537","4,1494","","1,30%"
"22.11.2016","4,1682","4,1887","4,2390","4,1428","","-0,48%"
"21.11.2016","4,1885","4,1791","4,1971","4,1503","","0,27%"
"18.11.2016","4,1771","4,2456","4,2783","4,1586","","-1,61%"
"17.11.2016","4,2455","4,2553","4,3167","4,2187","","-0,23%"
"16.11.2016","4,2553","4,2846","4,3010","4,2358","","-0,70%"
"15.11.2016","4,2855","4,2874","4,3160","4,2573","","-0,07%"
"14.11.2016","4,2885","4,2710","4,3505","4,2246","","0,34%"
"11.11.2016","4,2738","4,2514","4,4208","4,2470","","0,52%"
"10.11.2016","4,2516","3,9910","4,2694","3,9776","","6,52%"
"09.11.2016","3,9913","3,9210","4,0448","3,9122","","1,74%"
"08.11.2016","3,9229","3,9654","3,9952","3,9120","","-1,18%"
"07.11.2016","3,9698","4,0458","4,0522","3,9500","","-1,93%"
"04.11.2016","4,0481","4,0383","4,0760","4,0164","","0,19%"
"03.11.2016","4,0405","3,9783","4,0528","3,9770","","1,49%"
"02.11.2016","3,9811","3,9593","4,0069","3,9531","","0,46%"
"01.11.2016","3,9627","3,9003","3,9855","3,8884","","1,48%"
"31.10.2016","3,9050","3,9009","3,9150","3,8517","","-0,06%"
"28.10.2016","3,9072","3,8527","3,9167","3,8256","","1,34%"
"27.10.2016","3,8556","3,8445","3,8646","3,8178","","0,24%"
"26.10.2016","3,8464","3,7945","3,8580","3,7799","","1,31%"
"25.10.2016","3,7967","3,8211","3,8275","3,7665","","-0,72%"
"24.10.2016","3,8242","3,8487","3,8637","3,8018","","-0,82%"
"21.10.2016","3,8557","3,8493","3,8776","3,8273","","0,12%"
"20.10.2016","3,8512","3,8909","3,8973","3,8367","","-1,12%"
"19.10.2016","3,8948","3,9178","3,9318","3,8813","","-0,68%"
"18.10.2016","3,9213","3,8981","3,9446","3,8945","","0,51%"
"17.10.2016","3,9014","3,9029","3,9238","3,8739","","-0,12%"
"14.10.2016","3,9061","3,8921","3,9144","3,8644","","0,29%"
"13.10.2016","3,8948","3,9065","3,9283","3,8832","","-0,37%"
"12.10.2016","3,9094","3,8719","3,9428","3,8704","","0,93%"
"11.10.2016","3,8735","3,9617","3,9718","3,8702","","-2,29%"
"10.10.2016","3,9642","4,0038","4,0131","3,9510","","-1,00%"
"07.10.2016","4,0042","4,0741","4,0767","3,8130","","-1,73%"
"06.10.2016","4,0746","4,1024","4,1075","4,0603","","-0,75%"
"05.10.2016","4,1052","4,1443","4,1536","4,0975","","-1,00%"
"04.10.2016","4,1465","4,1207","4,1554","4,0837","","0,57%"
"03.10.2016","4,1231","4,2193","4,2246","4,1080","","-2,54%"
"30.09.2016","4,2307","4,2246","4,2359","4,1942","","0,08%"
"29.09.2016","4,2274","4,1849","4,2384","4,1684","","0,94%"
"28.09.2016","4,1879","4,2103","4,2410","4,1795","","-0,57%"
"27.09.2016","4,2121","4,2022","4,2202","4,1748","","0,19%"
"26.09.2016","4,2042","4,1995","4,2163","4,1791","","-0,14%"
"23.09.2016","4,2099","4,2094","4,2185","4,1449","","-0,05%"
"22.09.2016","4,2122","4,1772","4,2229","4,1564","","0,82%"
"21.09.2016","4,1779","4,2310","4,2378","4,1707","","-1,30%"
"20.09.2016","4,2328","4,2634","4,2760","4,2007","","-0,75%"
"19.09.2016","4,2647","4,2383","4,2880","4,2373","","0,55%"
"16.09.2016","4,2413","4,3701","4,3794","4,2368","","-2,98%"
"15.09.2016","4,3717","4,4218","4,4417","4,3551","","-1,18%"
"14.09.2016","4,4239","4,3700","4,4354","4,3470","","1,22%"
"13.09.2016","4,3707","4,3259","4,3952","4,3011","","0,96%"
"12.09.2016","4,3293","4,3413","4,3991","4,3194","","-0,32%"
"09.09.2016","4,3430","4,2649","4,3600","4,2642","","1,77%"
"08.09.2016","4,2674","4,2575","4,2812","4,2236","","0,18%"
"07.09.2016","4,2598","4,2935","4,3041","4,2524","","-0,80%"
"06.09.2016","4,2942","4,3644","4,3842","4,2905","","-1,70%"
"05.09.2016","4,3683","4,3289","4,3731","4,3240","","0,90%"
"02.09.2016","4,3293","4,3220","4,3518","4,2914","","0,16%"
"01.09.2016","4,3226","4,2388","4,3415","4,2291","","2,07%"
"31.08.2016","4,2348","4,2396","4,2768","4,2173","","-0,15%"
"30.08.2016","4,2410","4,2313","4,2797","4,2134","","0,21%"
"29.08.2016","4,2320","4,2868","4,3017","4,2303","","-1,34%"
"26.08.2016","4,2896","4,2681","4,3083","4,2049","","0,47%"
"25.08.2016","4,2695","4,2667","4,2799","4,2399","","0,02%"
"24.08.2016","4,2686","4,2643","4,3071","4,2558","","0,00%"
"23.08.2016","4,2685","4,2029","4,2742","4,1968","","1,48%"
"22.08.2016","4,2064","4,1861","4,2393","4,1747","","0,41%"
"19.08.2016","4,1891","4,2641","4,2722","4,1863","","-1,79%"
"18.08.2016","4,2655","4,1767","4,2764","4,1745","","2,08%"
"17.08.2016","4,1784","4,1759","4,2083","4,1607","","0,00%"
"16.08.2016","4,1783","4,1025","4,1822","4,0963","","1,82%"
"15.08.2016","4,1037","4,1249","4,1317","4,0638","","-0,53%"
"12.08.2016","4,1257","4,0740","4,1284","4,0608","","1,26%"
"11.08.2016","4,0743","4,0669","4,0925","4,0407","","0,14%"
"10.08.2016","4,0687","4,0879","4,1207","4,0528","","-0,52%"
"09.08.2016","4,0900","4,1383","4,1433","4,0655","","-1,21%"
"08.08.2016","4,1399","4,1326","4,1647","4,1189","","0,03%"
"05.08.2016","4,1387","4,1821","4,2037","4,1291","","-1,13%"
"04.08.2016","4,1860","4,3136","4,3209","4,1817","","-2,99%"
"03.08.2016","4,3152","4,3493","4,3844","4,3077","","-0,82%"
"02.08.2016","4,3507","4,2990","4,3686","4,2949","","1,12%"
"01.08.2016","4,3025","4,2948","4,3246","4,2759","","0,19%"
"29.07.2016","4,2945","4,3288","4,3456","4,2682","","-0,82%"
"28.07.2016","4,3301","4,3130","4,3473","4,2796","","0,35%"
"27.07.2016","4,3149","4,3000","4,3288","4,2829","","0,28%"
"26.07.2016","4,3030","4,3142","4,3257","4,2866","","-0,35%"
"25.07.2016","4,3181","4,2691","4,3346","4,2665","","1,17%"
"22.07.2016","4,2683","4,3292","4,3473","4,2598","","-1,43%"
"21.07.2016","4,3303","4,3037","4,3437","4,2719","","0,58%"
"20.07.2016","4,3052","4,2589","4,3091","4,2440","","1,06%"
"19.07.2016","4,2599","4,3113","4,3196","4,2538","","-1,22%"
"18.07.2016","4,3126","4,3165","4,3640","4,3013","","-0,40%"
"15.07.2016","4,3299","4,3360","4,3824","4,2930","","-0,18%"
"14.07.2016","4,3378","4,2879","4,4004","4,2761","","1,09%"
"13.07.2016","4,2909","4,3638","4,3957","4,2869","","-1,70%"
"12.07.2016","4,3649","4,2974","4,3765","4,2883","","1,50%"
"11.07.2016","4,3002","4,2697","4,3093","4,2343","","0,56%"
"08.07.2016","4,2762","4,3455","4,3714","4,2451","","-1,64%"
"07.07.2016","4,3476","4,3061","4,3546","4,2851","","0,97%"
"06.07.2016","4,3060","4,2994","4,3285","4,2223","","0,12%"
"05.07.2016","4,3008","4,3444","4,3741","4,2786","","-1,03%"
"04.07.2016","4,3457","4,2856","4,3473","4,2779","","1,26%"
"01.07.2016","4,2918","4,2756","4,3140","4,2531","","0,34%"
"30.06.2016","4,2774","4,3258","4,3802","4,2158","","-1,12%"
"29.06.2016","4,3258","4,4055","4,4427","4,3173","","-1,84%"
"28.06.2016","4,4067","4,4830","4,5356","4,3902","","-1,80%"
"27.06.2016","4,4876","4,5747","4,5769","4,4296","","-2,77%"
"24.06.2016","4,6155","4,9636","5,0184","4,4136","","-7,10%"
"23.06.2016","4,9680","4,9638","5,0473","4,9461","","0,03%"
"22.06.2016","4,9667","5,0017","5,0263","4,9423","","-0,73%"
"21.06.2016","5,0034","4,9863","5,0229","4,9429","","0,28%"
"20.06.2016","4,9896","4,9038","5,0152","4,9038","","1,73%"
"17.06.2016","4,9047","4,9218","4,9589","4,8865","","-0,37%"
"16.06.2016","4,9228","4,9318","4,9467","4,8941","","-0,26%"
"15.06.2016","4,9357","4,9120","4,9618","4,8777","","0,44%"
"14.06.2016","4,9139","4,9687","4,9722","4,8895","","-1,14%"
"13.06.2016","4,9705","4,8720","4,9721","4,8212","","1,97%"
"10.06.2016","4,8746","4,9130","4,9455","4,8703","","-0,82%"
"09.06.2016","4,9147","4,8738","4,9320","4,8488","","0,77%"
"08.06.2016","4,8770","5,0032","5,0208","4,8693","","-2,58%"
"07.06.2016","5,0062","5,0377","5,1231","5,0024","","-0,66%"
"06.06.2016","5,0393","5,1137","5,1195","5,0337","","-1,52%"
"03.06.2016","5,1170","5,1798","5,1837","5,1107","","-1,24%"
"02.06.2016","5,1815","5,1885","5,2138","5,1600","","-0,18%"
"01.06.2016","5,1907","5,2233","5,2421","5,1572","","-0,71%"
"31.05.2016","5,2280","5,2258","5,2691","5,1921","","0,00%"
"30.05.2016","5,2280","5,2728","5,2876","5,2207","","-1,02%"
"27.05.2016","5,2819","5,2526","5,3103","5,2335","","0,49%"
"26.05.2016","5,2559","5,2652","5,2809","5,2348","","-0,20%"
"25.05.2016","5,2664","5,2232","5,3283","5,2107","","0,75%"
"24.05.2016","5,2272","5,1733","5,2547","5,1610","","1,01%"
"23.05.2016","5,1749","5,1043","5,1989","5,0799","","1,37%"
"20.05.2016","5,1048","5,2046","5,2119","5,0922","","-2,01%"
"19.05.2016","5,2093","5,2057","5,2806","5,1734","","0,00%"
"18.05.2016","5,2094","5,0419","5,2127","5,0220","","3,24%"
"17.05.2016","5,0460","5,0372","5,0980","5,0361","","0,11%"
"16.05.2016","5,0405","5,0699","5,0835","5,0265","","-0,69%"
"13.05.2016","5,0755","5,0348","5,0773","4,9845","","0,77%"
"12.05.2016","5,0366","4,9857","5,0767","4,9579","","0,96%"
"11.05.2016","4,9886","5,0190","5,0323","4,9701","","-0,64%"
"10.05.2016","5,0209","5,0640","5,0842","4,9962","","-0,89%"
"09.05.2016","5,0660","5,0534","5,2930","5,0236","","0,24%"
"06.05.2016","5,0540","5,1179","5,1753","5,0391","","-1,30%"
"05.05.2016","5,1204","5,1391","5,1564","5,0841","","-0,39%"
"04.05.2016","5,1407","5,1675","5,1952","5,1046","","-0,64%"
"03.05.2016","5,1739","5,1357","5,2126","5,1194","","0,70%"
"02.05.2016","5,1381","5,0175","5,1486","5,0061","","2,34%"
"29.04.2016","5,0208","5,0942","5,1141","5,0133","","-1,47%"
"28.04.2016","5,0958","5,1254","5,1541","5,0714","","-0,65%"
"27.04.2016","5,1289","5,1427","5,1753","5,0988","","-0,35%"
"26.04.2016","5,1470","5,1470","5,1814","5,1224","","-0,05%"
"25.04.2016","5,1495","5,1361","5,1797","5,1186","","0,30%"
"22.04.2016","5,1339","5,0655","5,1910","5,0458","","1,29%"
"21.04.2016","5,0684","5,0566","5,1006","5,0383","","0,17%"
"20.04.2016","5,0596","5,0797","5,1328","5,0524","","-0,53%"
"19.04.2016","5,0868","5,1575","5,1980","5,0712","","-1,43%"
"18.04.2016","5,1608","5,0248","5,1652","4,9190","","2,90%"
"15.04.2016","5,0154","4,9290","5,0648","4,9040","","1,71%"
"14.04.2016","4,9309","4,9670","5,0050","4,8943","","-0,76%"
"13.04.2016","4,9687","4,9841","5,0675","4,9313","","-0,23%"
"12.04.2016","4,9802","4,9708","5,0808","4,9597","","0,13%"
"11.04.2016","4,9736","5,0670","5,1153","4,9634","","-1,92%"
"08.04.2016","5,0711","5,1840","5,2044","5,0634","","-2,24%"
"07.04.2016","5,1875","5,1383","5,2379","5,1120","","0,89%"
"06.04.2016","5,1419","5,2098","5,2152","5,1280","","-1,34%"
"05.04.2016","5,2119","5,1665","5,2194","5,1343","","0,83%"
"04.04.2016","5,1690","5,0502","5,1768","5,0417","","2,24%"
"01.04.2016","5,0556","5,1585","5,1743","5,0182","","-2,04%"
"31.03.2016","5,1608","5,1736","5,2295","5,0763","","-0,32%"
"30.03.2016","5,1772","5,2303","5,2643","5,1692","","-1,09%"
"29.03.2016","5,2341","5,1692","5,2600","5,1443","","1,23%"
"28.03.2016","5,1707","5,2030","5,2302","5,1574","","-0,75%"
"25.03.2016","5,2096","5,2033","5,2119","5,1911","","0,10%"
"24.03.2016","5,2043","5,2002","5,2601","5,1749","","0,03%"
"23.03.2016","5,2027","5,0862","5,2055","5,0610","","2,25%"
"22.03.2016","5,0881","5,1955","5,2175","5,0764","","-2,11%"
"21.03.2016","5,1978","5,2472","5,2517","5,1749","","-0,95%"
"18.03.2016","5,2477","5,2498","5,3190","5,1682","","-0,06%"
"17.03.2016","5,2511","5,3341","5,3789","5,2182","","-1,59%"
"16.03.2016","5,3362","5,3251","5,4291","5,3025","","0,13%"
"15.03.2016","5,3294","5,2345","5,3491","5,1764","","1,77%"
"14.03.2016","5,2366","5,1486","5,2400","5,1263","","1,61%"
"11.03.2016","5,1536","5,1740","5,2446","5,1356","","-0,49%"
"10.03.2016","5,1788","5,2435","5,2772","5,1502","","-1,27%"
"09.03.2016","5,2456","5,3334","5,3466","5,2255","","-1,70%"
"08.03.2016","5,3361","5,3939","5,4067","5,3043","","-1,12%"
"07.03.2016","5,3967","5,3469","5,4208","5,2882","","0,90%"
"04.03.2016","5,3485","5,3839","5,3879","5,1547","","-0,70%"
"03.03.2016","5,3860","5,4780","5,4929","5,3411","","-1,73%"
"02.03.2016","5,4809","5,4752","5,5259","5,4503","","0,05%"
"01.03.2016","5,4783","5,5881","5,6315","5,4720","","-2,00%"
"29.02.2016","5,5902","5,5368","5,6068","5,4791","","0,93%"
"26.02.2016","5,5389","5,5205","5,5715","5,4846","","0,27%"
"25.02.2016","5,5238","5,5102","5,5474","5,4587","","0,18%"
"24.02.2016","5,5138","5,5459","5,5879","5,4851","","-0,63%"
"23.02.2016","5,5486","5,5825","5,6208","5,5394","","-0,65%"
"22.02.2016","5,5847","5,7911","5,7940","5,5616","","-3,60%"
"19.02.2016","5,7934","5,7705","5,8169","5,7444","","0,31%"
"18.02.2016","5,7753","5,6942","5,8123","5,6749","","1,37%"
"17.02.2016","5,6973","5,8217","5,8346","5,6745","","-2,20%"
"16.02.2016","5,8256","5,7805","5,8308","5,7507","","0,74%"
"15.02.2016","5,7827","5,8037","5,8207","5,7482","","-0,42%"
"12.02.2016","5,8069","5,7804","5,8195","5,7311","","0,41%"
"11.02.2016","5,7830","5,7020","5,8045","5,6486","","1,37%"
"10.02.2016","5,7050","5,6199","5,7205","5,6120","","1,45%"
"09.02.2016","5,6233","5,6181","5,6460","5,5888","","0,02%"
"08.02.2016","5,6219","5,6583","5,6795","5,5916","","-0,69%"
"05.02.2016","5,6610","5,6721","5,7113","5,6116","","-0,24%"
"04.02.2016","5,6746","5,6851","5,7138","5,6075","","-0,25%"
"03.02.2016","5,6889","5,7463","5,7896","5,6804","","-1,05%"
"02.02.2016","5,7491","5,7171","5,7900","5,6722","","0,52%"
"01.02.2016","5,7196","5,6918","5,7613","5,6794","","0,39%"
"29.01.2016","5,6973","5,8422","5,8693","5,6748","","-2,53%"
"28.01.2016","5,8452","5,8431","5,8996","5,7886","","-0,03%"
"27.01.2016","5,8467","5,8140","5,8599","5,7603","","0,50%"
"26.01.2016","5,8178","5,8253","5,8647","5,7890","","-0,18%"
"25.01.2016","5,8283","5,8399","5,8620","5,8174","","-0,22%"
"22.01.2016","5,8410","5,9090","5,9453","5,8346","","-1,20%"
"21.01.2016","5,9122","5,8117","5,9291","5,7939","","1,69%"
"20.01.2016","5,8142","5,7485","5,8561","5,7355","","1,11%"
"19.01.2016","5,7502","5,7736","5,8174","5,7134","","-0,46%"
"18.01.2016","5,7766","5,7705","5,7961","5,7367","","0,09%"
"15.01.2016","5,7715","5,7621","5,8340","5,7442","","0,11%"
"14.01.2016","5,7651","5,7818","5,8169","5,7444","","-0,35%"
"13.01.2016","5,7856","5,8169","5,8327","5,7205","","-0,61%"
"12.01.2016","5,8209","5,8911","5,9036","5,7844","","-1,26%"
"11.01.2016","5,8949","5,8439","5,9199","5,8297","","0,88%"
"08.01.2016","5,8434","5,9089","5,9237","5,8306","","-1,17%"
"07.01.2016","5,9125","5,8847","5,9263","5,8597","","0,44%"
"06.01.2016","5,8865","5,8775","5,9451","5,8553","","0,09%"
"05.01.2016","5,8813","5,9413","5,9545","5,8453","","-1,09%"
"04.01.2016","5,9461","5,8384","6,0108","5,8170","","1,79%"
"01.01.2016","5,8414","5,8336","5,8588","5,8336","","0,06%"
"31.12.2015","5,8378","5,8645","5,8798","5,8289","","-0,52%"
"30.12.2015","5,8685","5,7234","5,9654","5,7074","","2,50%"
"29.12.2015","5,7256","5,7378","5,7644","5,6784","","-0,26%"
"28.12.2015","5,7405","5,8813","5,9131","5,7353","","-2,59%"
"25.12.2015","5,8930","5,8937","5,9077","5,8795","","-0,05%"
"24.12.2015","5,8959","5,8590","5,8959","5,8443","","0,57%"
"23.12.2015","5,8624","5,9136","5,9472","5,8553","","-0,89%"
"22.12.2015","5,9150","5,9689","5,9822","5,8942","","-0,99%"
"21.12.2015","5,9741","5,9317","6,0293","5,8977","","0,72%"
"18.12.2015","5,9316","5,7784","5,9452","5,7698","","2,61%"
"17.12.2015","5,7808","5,8246","5,8459","5,7515","","-0,82%"
"16.12.2015","5,8286","5,8204","5,9715","5,8157","","0,07%"
"15.12.2015","5,8246","5,8693","5,9028","5,8153","","-0,81%"
"14.12.2015","5,8720","5,8899","5,9371","5,8438","","-0,37%"
"11.12.2015","5,8938","5,7772","5,9254","5,7576","","1,98%"
"10.12.2015","5,7796","5,6883","5,7836","5,6680","","1,52%"
"09.12.2015","5,6932","5,6947","5,7584","5,6320","","-0,07%"
"08.12.2015","5,6973","5,6702","5,7331","5,6141","","0,44%"
"07.12.2015","5,6722","5,6700","5,6948","5,6132","","0,03%"
"04.12.2015","5,6704","5,6909","5,7285","5,6254","","-0,41%"
"03.12.2015","5,6936","5,7310","5,7396","5,6370","","-0,71%"
"02.12.2015","5,7342","5,8145","5,8229","5,7088","","-1,43%"
"01.12.2015","5,8175","5,8221","5,8864","5,7598","","-0,14%"
"30.11.2015","5,8254","5,7810","5,9070","5,7510","","0,72%"
"27.11.2015","5,7840","5,6495","5,7892","5,5921","","2,31%"
"26.11.2015","5,6534","5,6594","5,6904","5,6267","","-0,14%"
"25.11.2015","5,6616","5,5759","5,7478","5,5661","","1,42%"
"24.11.2015","5,5822","5,6428","5,6649","5,5634","","-1,13%"
"23.11.2015","5,6460","5,6244","5,6612","5,6035","","0,31%"
"20.11.2015","5,6288","5,6823","5,7635","5,6222","","-0,99%"
"19.11.2015","5,6852","5,7364","5,7683","5,6778","","-0,94%"
"18.11.2015","5,7394","5,7931","5,8154","5,7283","","-1,00%"
"17.11.2015","5,7975","5,8048","5,8262","5,7562","","-0,13%"
"16.11.2015","5,8051","5,8593","5,8692","5,7953","","-0,91%"
"13.11.2015","5,8582","5,7432","5,8668","5,7184","","2,00%"
"12.11.2015","5,7435","5,7215","5,8120","5,6792","","0,31%"
"11.11.2015","5,7258","5,6696","5,7613","5,6242","","0,98%"
"10.11.2015","5,6704","5,7407","5,7778","5,6376","","-1,25%"
"09.11.2015","5,7422","5,6724","5,7523","5,6480","","1,17%"
"06.11.2015","5,6756","5,7468","5,7946","5,6375","","-1,29%"
"05.11.2015","5,7499","5,8457","5,8731","5,7286","","-1,67%"
"04.11.2015","5,8476","5,8121","5,8679","5,7672","","0,54%"
"03.11.2015","5,8162","5,9335","5,9789","5,7668","","-2,03%"
"02.11.2015","5,9365","5,9528","5,9748","5,9292","","-0,23%"
"30.10.2015","5,9500","5,8930","5,9834","5,8659","","0,92%"
"29.10.2015","5,8960","5,9635","6,0401","5,8871","","-1,17%"
"28.10.2015","5,9661","5,9449","6,0137","5,9017","","0,31%"
"27.10.2015","5,9475","5,9942","6,0339","5,9391","","-0,80%"
"26.10.2015","5,9957","5,9377","6,0231","5,8669","","0,89%"
"23.10.2015","5,9429","6,0141","6,0344","5,9294","","-1,24%"
"22.10.2015","6,0174","6,0737","6,1379","6,0012","","-0,99%"
"21.10.2015","6,0774","6,0306","6,1300","6,0158","","0,73%"
"20.10.2015","6,0333","6,0054","6,0511","5,9507","","0,42%"
"19.10.2015","6,0081","6,0542","6,0895","5,9761","","-0,82%"
"16.10.2015","6,0577","5,8761","6,1032","5,8548","","3,17%"
"15.10.2015","5,8716","5,8958","5,9921","5,8455","","-0,48%"
"14.10.2015","5,8999","5,9337","5,9925","5,8906","","-0,61%"
"13.10.2015","5,9364","5,7742","5,9513","5,7182","","2,78%"
"12.10.2015","5,7757","5,7656","5,7887","5,7562","","0,21%"
"09.10.2015","5,7634","5,8057","5,8208","5,6983","","-0,77%"
"08.10.2015","5,8079","5,9458","5,9772","5,7969","","-2,38%"
"07.10.2015","5,9495","5,8664","5,9694","5,7959","","1,39%"
"06.10.2015","5,8681","5,9236","5,9845","5,8213","","-0,97%"
"05.10.2015","5,9258","5,9668","5,9982","5,8939","","-0,73%"
"02.10.2015","5,9694","6,0651","6,1552","5,9580","","-1,61%"
"01.10.2015","6,0673","5,9761","6,0867","5,9565","","1,55%"
"30.09.2015","5,9747","6,1523","6,1717","5,9315","","-2,95%"
"29.09.2015","6,1565","6,2304","6,2945","6,0784","","-1,24%"
"28.09.2015","6,2337","6,0370","6,2433","6,0318","","3,23%"
"25.09.2015","6,0389","5,9989","6,0923","5,8885","","0,65%"
"24.09.2015","6,0000","6,3688","6,4745","5,9983","","-5,80%"
"23.09.2015","6,3696","6,2200","6,3720","6,1306","","2,38%"
"22.09.2015","6,2217","6,1782","6,2536","6,1456","","0,66%"
"21.09.2015","6,1809","6,1270","6,1998","6,1029","","0,85%"
"18.09.2015","6,1287","6,0756","6,1535","6,0349","","0,82%"
"17.09.2015","6,0788","5,9283","6,0841","5,9275","","2,47%"
"16.09.2015","5,9321","5,9258","5,9731","5,9138","","0,08%"
"15.09.2015","5,9271","5,8826","5,9570","5,8660","","0,71%"
"14.09.2015","5,8851","5,9691","5,9964","5,8683","","-1,45%"
"11.09.2015","5,9719","5,9430","6,0023","5,8943","","0,43%"
"10.09.2015","5,9463","5,8043","6,0290","5,7940","","2,43%"
"09.09.2015","5,8051","5,8786","5,8826","5,7906","","-1,30%"
"08.09.2015","5,8813","5,8609","5,9073","5,8174","","0,33%"
"07.09.2015","5,8617","5,8326","5,8739","5,8266","","0,50%"
"04.09.2015","5,8323","5,7019","5,8639","5,6853","","2,26%"
"03.09.2015","5,7034","5,7552","5,8316","5,6951","","-0,88%"
"02.09.2015","5,7538","5,6581","5,7753","5,6427","","1,67%"
"01.09.2015","5,6592","5,5526","5,6721","5,5467","","1,92%"
"31.08.2015","5,5528","5,5119","5,6751","5,5048","","0,70%"
"28.08.2015","5,5140","5,4728","5,5447","5,4541","","0,83%"
"27.08.2015","5,4685","5,5567","5,5774","5,4473","","-1,64%"
"26.08.2015","5,5595","5,6732","5,6948","5,5507","","-2,04%"
"25.08.2015","5,6754","5,6013","5,6774","5,5390","","1,27%"
"24.08.2015","5,6040","5,4925","5,6491","5,4703","","1,98%"
"21.08.2015","5,4950","5,4206","5,5124","5,4161","","1,32%"
"20.08.2015","5,4233","5,4748","5,5176","5,4019","","-0,98%"
"19.08.2015","5,4772","5,4292","5,5014","5,4151","","0,84%"
"18.08.2015","5,4314","5,4200","5,4975","5,4042","","0,14%"
"17.08.2015","5,4240","5,4494","5,4798","5,3978","","-0,46%"
"14.08.2015","5,4493","5,4914","5,5106","5,4028","","-0,82%"
"13.08.2015","5,4941","5,4336","5,5048","5,4218","","1,08%"
"12.08.2015","5,4354","5,4086","5,4732","5,3827","","0,44%"
"11.08.2015","5,4116","5,3524","5,4814","5,3465","","1,06%"
"10.08.2015","5,3549","5,4308","5,4664","5,3519","","-1,47%"
"07.08.2015","5,4347","5,4898","5,5286","5,4007","","-0,92%"
"06.08.2015","5,4852","5,4374","5,5420","5,4086","","0,83%"
"05.08.2015","5,4402","5,4003","5,4684","5,3826","","0,70%"
"04.08.2015","5,4022","5,3766","5,4464","5,3527","","0,41%"
"03.08.2015","5,3800","5,3460","5,3951","5,3228","","0,65%"
"31.07.2015","5,3453","5,2576","5,3648","5,2148","","1,64%"
"30.07.2015","5,2592","5,1916","5,2812","5,1819","","1,19%"
"29.07.2015","5,1975","5,2404","5,2873","5,1725","","-0,85%"
"28.07.2015","5,2421","5,2318","5,3666","5,2057","","0,15%"
"27.07.2015","5,2340","5,2048","5,2480","5,1948","","0,54%"
"24.07.2015","5,2058","5,0949","5,2089","5,0807","","2,12%"
"23.07.2015","5,0977","5,0305","5,1357","5,0177","","1,27%"
"22.07.2015","5,0338","4,9331","5,0446","4,9295","","2,01%"
"21.07.2015","4,9347","4,9756","4,9855","4,9205","","-0,87%"
"20.07.2015","4,9779","4,9744","5,0178","4,9533","","0,04%"
"17.07.2015","4,9759","4,9281","5,0072","4,9162","","0,92%"
"16.07.2015","4,9306","4,9052","4,9414","4,8789","","0,45%"
"15.07.2015","4,9085","4,9067","4,9344","4,8906","","-0,02%"
"14.07.2015","4,9096","4,8522","4,9150","4,8437","","1,12%"
"13.07.2015","4,8552","4,8902","4,9387","4,8435","","-0,99%"
"10.07.2015","4,9038","4,9502","5,0113","4,8960","","-0,99%"
"09.07.2015","4,9528","4,9667","4,9901","4,9292","","-0,33%"
"08.07.2015","4,9694","4,9257","4,9811","4,8943","","0,86%"
"07.07.2015","4,9272","4,8967","4,9455","4,8664","","0,62%"
"06.07.2015","4,8968","4,8680","4,9213","4,8661","","0,32%"
"03.07.2015","4,8810","4,8340","4,9024","4,8302","","0,98%"
"02.07.2015","4,8337","4,9158","4,9367","4,8240","","-1,74%"
"01.07.2015","4,9193","4,8726","4,9211","4,8459","","0,91%"
"30.06.2015","4,8747","4,9060","4,9207","4,8278","","-0,66%"
"29.06.2015","4,9069","4,9105","4,9573","4,8834","","-0,46%"
"26.06.2015","4,9296","4,9233","4,9451","4,9020","","0,09%"
"25.06.2015","4,9251","4,8626","4,9341","4,8489","","1,22%"
"24.06.2015","4,8656","4,8357","4,8746","4,8255","","0,58%"
"23.06.2015","4,8376","4,8730","4,9060","4,8342","","-0,79%"
"22.06.2015","4,8763","4,9137","4,9308","4,8527","","-0,89%"
"19.06.2015","4,9201","4,8558","4,9275","4,8432","","1,23%"
"18.06.2015","4,8604","4,8402","4,8755","4,8189","","0,40%"
"17.06.2015","4,8408","4,8348","4,8872","4,8072","","0,15%"
"16.06.2015","4,8337","4,8819","4,9123","4,8240","","-0,91%"
"15.06.2015","4,8782","4,8494","4,8910","4,8105","","0,49%"
"12.06.2015","4,8544","4,7921","4,8667","4,7809","","1,25%"
"11.06.2015","4,7945","4,8409","4,9118","4,7906","","-1,01%"
"10.06.2015","4,8435","4,7624","4,8451","4,7507","","1,66%"
"09.06.2015","4,7644","4,7769","4,7858","4,7275","","-0,31%"
"08.06.2015","4,7790","4,7965","4,8114","4,7475","","-0,46%"
"05.06.2015","4,8011","4,8235","4,8528","4,7290","","-0,55%"
"04.06.2015","4,8276","4,8029","4,8456","4,7949","","0,45%"
"03.06.2015","4,8058","4,8014","4,8161","4,7574","","0,05%"
"02.06.2015","4,8035","4,8189","4,8331","4,7831","","-0,37%"
"01.06.2015","4,8215","4,8607","4,8902","4,7943","","-0,83%"
